Book Id,Author,Author l-f,Additional Authors,ISBN,ISBN13,my_rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,matches,match_score,authors,description,average_rating,categories,title,combined_text
36307674.0,Leigh Bardugo,"Bardugo, Leigh",,"=""1510109188""","=""9781510109186""",0.0,4.34,Orion Children's Books,Paperback,592.0,2021.0,2021.0,,2021/12/24,to-read,to-read (#262),to-read,,,,0.0,0.0,"[('the true confessions of charlotte doyle', 52)]",86.0,,,,,rule of wolves king of scars 2,rule of wolves king of scars 2     to-read Orion Children's Books 2021.0
20501606.0,David  Wong,"Wong, David",Jason Pargin,"=""1250040191""","=""9781250040190""",0.0,3.98,Thomas Dunne Books,Hardcover,384.0,2015.0,2015.0,,2021/12/24,"to-read, tbr-2021","to-read (#261), tbr-2021 (#8)",to-read,,,,0.0,0.0,"[('the silence of the lambs', 45)]",86.0,,,,,futuristic violence and fancy suits zoey ashe 1,"futuristic violence and fancy suits zoey ashe 1     to-read, tbr-2021 Thomas Dunne Books 2015.0"
59365195.0,Tracy Deonn,"Deonn, Tracy",,"=""1534441638""","=""9781534441637""",0.0,4.3,Simon Schuster Books for Young Readers,Hardcover,576.0,2022.0,2022.0,,2021/02/14,to-read,to-read (#240),to-read,,,,0.0,0.0,"[('the london eye mystery', 46)]",86.0,,,,,bloodmarked the legendborn cycle 2,bloodmarked the legendborn cycle 2     to-read Simon Schuster Books for Young Readers 2022.0
25893582.0,Julie Buxbaum,"Buxbaum, Julie",,"=""0553535641""","=""9780553535648""",0.0,4.01,Delacorte Press,Hardcover,328.0,2016.0,2016.0,,2021/11/17,to-read,to-read (#259),to-read,,,,0.0,0.0,"[('the five red herrings', 63)]",86.0,,,,,tell me three things,tell me three things     to-read Delacorte Press 2016.0
26856502.0,V.E. Schwab,"Schwab, V.E.",Victoria Schwab,"=""""","=""""",0.0,4.13,Tor,Kindle Edition,462.0,2018.0,2018.0,,2021/10/14,to-read,to-read (#258),to-read,,,,0.0,0.0,"[('one of us is lying', 49)]",58.0,,,,,vengeful villains 2,vengeful villains 2     to-read Tor 2018.0
13638125.0,V.E. Schwab,"Schwab, V.E.",,"=""0765335344""","=""9780765335340""",0.0,4.19,Tor,Hardcover,368.0,2013.0,2013.0,,2021/10/14,to-read,to-read (#257),to-read,,,,0.0,0.0,"[('clouds of witness', 46)]",86.0,,,,,vicious villains 1,vicious villains 1     to-read Tor 2013.0
27161833.0,Virginia Boecker,"Boecker, Virginia",,"=""0316327239""","=""9780316327237""",5.0,3.77,"Little, Brown Books for Young Readers",Hardcover,377.0,2016.0,2016.0,2021/10/09,2016/07/01,,,read,,,,1.0,0.0,"[('the clue of the twisted candle', 53)]",86.0,,,,,the king slayer the witch hunter 2,"the king slayer the witch hunter 2      Little, Brown Books for Young Readers 2016.0"
52772417.0,Kerri Maniscalco,"Maniscalco, Kerri",,"=""1529350506""","=""9781529350500""",0.0,4.09,Hodder & Stoughton,Hardcover,437.0,2021.0,2021.0,,2021/10/09,to-read,to-read (#256),to-read,,,,0.0,0.0,"[('the clue of the twisted candle', 53)]",86.0,,,,,kingdom of the cursed kingdom of the wicked 2,kingdom of the cursed kingdom of the wicked 2     to-read Hodder & Stoughton 2021.0
6186357.0,James Dashner,"Dashner, James",,"=""0385737947""","=""9780385737944""",0.0,4.05,Delacorte Press,Hardcover,384.0,2009.0,2009.0,,2021/10/08,to-read,to-read (#255),to-read,,,,0.0,0.0,"[('the old man in the corner', 59)]",86.0,,,,,the maze runner the maze runner 1,the maze runner the maze runner 1     to-read Delacorte Press 2009.0
30993024.0,Virginia Boecker,"Boecker, Virginia",,"=""""","=""""",5.0,3.69,"Little, Brown Books for Young Readers",Kindle Edition,63.0,2016.0,2016.0,2021/10/06,2021/09/28,,,read,Wasn’t a big fan of John in the first book however I really started liking him here. Fifer and schuylers are adorable ,,,1.0,0.0,"[('the case of the lefthanded lady', 60)]",86.0,,,,,the chase the witch hunter 15,"the chase the witch hunter 15    Wasn’t a big fan of John in the first book however I really started liking him here. Fifer and schuylers are adorable   Little, Brown Books for Young Readers 2016.0"
55987278.0,Stephanie Garber,"Garber, Stephanie",,"=""1250268397""","=""9781250268396""",0.0,4.06,Flatiron Books,Hardcover,408.0,2021.0,2021.0,,2021/10/05,to-read,to-read (#254),to-read,,,,0.0,0.0,"[('the innocence of father brown father brown mystery', 50)]",86.0,,,,,once upon a broken heart once upon a broken heart 1,once upon a broken heart once upon a broken heart 1     to-read Flatiron Books 2021.0
18190208.0,Virginia Boecker,"Boecker, Virginia",,"=""031632700X""","=""9780316327008""",4.0,3.8,"Little, Brown Books for Young Readers",Hardcover,362.0,2015.0,2015.0,2021/09/28,2016/07/01,,,read,,,,1.0,0.0,"[('the clue of the twisted candle', 55)]",86.0,,,,,the witch hunter the witch hunter 1,"the witch hunter the witch hunter 1      Little, Brown Books for Young Readers 2015.0"
50892212.0,Chloe Gong,"Gong, Chloe",,"=""1534457690""","=""9781534457690""",0.0,3.81,Margaret K. McElderry Books,Hardcover,449.0,2020.0,2020.0,,2021/09/28,to-read,to-read (#253),to-read,,,,0.0,0.0,"[('the mysterious benedict society the mysterious benedict society 1', 52)]",86.0,,,,,these violent delights these violent delights 1,these violent delights these violent delights 1     to-read Margaret K. McElderry Books 2020.0
53138025.0,Adrienne Young,"Young, Adrienne",,"=""""","=""""",5.0,4.02,Wednesday Books,Hardcover,360.0,2021.0,2021.0,2021/09/16,2021/09/11,,,read,,,,1.0,0.0,"[('the wisdom of father brown', 56)]",86.0,,,,,namesake the world of the narrows 2,namesake the world of the narrows 2      Wednesday Books 2021.0
44012880.0,Adrienne Young,"Young, Adrienne",,"=""""","=""""",4.0,4.01,Wednesday Books,Hardcover,357.0,2020.0,2020.0,2021/09/11,2021/09/08,,,read,,,,1.0,0.0,"[('the wisdom of father brown', 59)]",86.0,,,,,fable the world of the narrows 1,fable the world of the narrows 1      Wednesday Books 2020.0
45872054.0,Marie Lu,"Lu, Marie",,"=""1524739014""","=""9781524739010""",0.0,3.7,G.P. Putnam's Sons Books for Young Readers,Hardcover,313.0,2020.0,2020.0,,2021/09/08,to-read,to-read (#252),to-read,,,,0.0,0.0,"[('the king of torts', 67)]",86.0,,,,,the kingdom of back,the kingdom of back     to-read G.P. Putnam's Sons Books for Young Readers 2020.0
39325105.0,Tamsyn Muir,"Muir, Tamsyn",,"=""1250313228""","=""9781250313225""",0.0,4.29,Tor.com,Hardcover,512.0,2020.0,2020.0,,2021/09/08,to-read,to-read (#251),to-read,,,,0.0,0.0,"[('harry potter and the goblet of fire', 55)]",86.0,,,,,harrow the ninth the locked tomb 2,harrow the ninth the locked tomb 2     to-read Tor.com 2020.0
40597810.0,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1524798622""","=""9781524798628""",0.0,4.2,Ballantine Books,Hardcover,368.0,2019.0,2019.0,,2021/08/26,to-read,to-read (#250),to-read,,,,0.0,0.0,"[('death on the nile', 59)]",86.0,,,,,daisy jones  the six,daisy jones  the six     to-read Ballantine Books 2019.0
45046567.0,T.J. Klune,"Klune, T.J.",,"=""1250217288""","=""9781250217288""",0.0,4.38,Tor Books,Hardcover,398.0,2020.0,2020.0,,2021/01/10,to-read,to-read (#239),to-read,,,,0.0,0.0,"[('the man in the queue inspector alan grant 1', 60)]",86.0,,,,,the house in the cerulean sea cerulean chronicles 1,the house in the cerulean sea cerulean chronicles 1     to-read Tor Books 2020.0
35702241.0,Tricia Levenseller,"Levenseller, Tricia",,"=""1250189969""","=""9781250189967""",4.0,3.82,Feiwel and Friends,Hardcover,326.0,2020.0,2020.0,2021/06/08,2021/05/23,,,read,,,,1.0,0.0,"[('the mysterious benedict society the mysterious benedict society 1', 52)]",86.0,,,,,the shadows between us the shadows between us 1,the shadows between us the shadows between us 1      Feiwel and Friends 2020.0
40024139.0,Shelby Mahurin,"Mahurin, Shelby",,"=""""","=""""",0.0,3.97,HarperTeen,Hardcover,513.0,2019.0,2019.0,2021/06/08,2021/03/05,,,read,,,,1.0,0.0,"[('the secret adversary', 49)]",86.0,,,,,serpent  dove serpent  dove 1,serpent  dove serpent  dove 1      HarperTeen 2019.0
31050237.0,Sarah J. Maas,"Maas, Sarah J.",,"=""1526602318""","=""9781526602312""",5.0,4.45,Bloomsbury Publishing,Hardcover,757.0,2021.0,2021.0,2021/06/02,2016/10/19,,,read,,,,1.0,0.0,"[('memoirs of sherlock holmes 11 stories', 46)]",86.0,,,,,a ​court of silver flames a court of thorns and roses 4,a ​court of silver flames a court of thorns and roses 4      Bloomsbury Publishing 2021.0
33026517.0,Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0.0,4.6,Bloomsbury,,0.0,,,,2021/05/30,to-read,to-read (#249),to-read,,,,0.0,0.0,"[('tales of terror and mystery', 52)]",86.0,,,,,untitled a court of thorns and roses 6,untitled a court of thorns and roses 6     to-read Bloomsbury 
52735921.0,Kerri Maniscalco,"Maniscalco, Kerri",,"=""0316428469""","=""9780316428460""",3.0,3.87,Jimmy Patterson Books,Hardcover,372.0,2020.0,2020.0,2021/05/19,2021/04/28,,,read,,,,1.0,0.0,"[('the wisdom of father brown', 51)]",86.0,,,,,kingdom of the wicked kingdom of the wicked 1,kingdom of the wicked kingdom of the wicked 1      Jimmy Patterson Books 2020.0
20698530.0,Jenny Han,"Han, Jenny",,"=""144242673X""","=""9781442426733""",4.0,4.01,Simon & Schuster Books for Young Readers,Hardcover,337.0,2015.0,2015.0,2021/04/17,2021/04/18,,,read,,,,1.0,0.0,"[('vingt mille lieues sous les mers', 44)]",86.0,,,,,ps i still love you to all the boys ive loved before 2,ps i still love you to all the boys ive loved before 2      Simon & Schuster Books for Young Readers 2015.0
15749186.0,Jenny Han,"Han, Jenny",,"=""1442426713""","=""9781442426719""",5.0,4.04,Simon & Schuster Books for Young Readers,Paperback,355.0,2014.0,2014.0,2021/04/14,2021/04/11,,,read,,,,1.0,0.0,"[('the ruby in the smoke sally lockhart 1', 46)]",86.0,,,,,to all the boys ive loved before to all the boys ive loved before 1,to all the boys ive loved before to all the boys ive loved before 1      Simon & Schuster Books for Young Readers 2014.0
11250317.0,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",0.0,4.31,Bloomsbury Publishing,Hardcover,352.0,2011.0,2011.0,,2021/04/18,to-read,to-read (#248),to-read,,,,0.0,0.0,"[('the secret of chimneys', 67)]",86.0,,,,,the song of achilles,the song of achilles     to-read Bloomsbury Publishing 2011.0
57700492.0,Diana Gabaldon,"Gabaldon, Diana",,"=""1101885688""","=""9781101885680""",0.0,4.45,Delacorte Press,Hardcover,902.0,2021.0,2021.0,,2016/06/30,to-read,to-read (#52),to-read,,,,0.0,0.0,"[('the spy who came in from the cold', 47)]",86.0,,,,,go tell the bees that i am gone outlander 9,go tell the bees that i am gone outlander 9     to-read Delacorte Press 2021.0
43035.0,Jack London,"London, Jack",K.A. Applegate,"=""""","=""""",0.0,4.03,Scholastic Paperbacks,Paperback,252.0,2001.0,1906.0,,2021/03/24,to-read,to-read (#247),to-read,,,,0.0,0.0,"[('without fail', 55)]",86.0,,,,,white fang,white fang     to-read Scholastic Paperbacks 2001.0
50719471.0,Danielle L. Jensen,"Jensen, Danielle L.",,"=""""","=""""",5.0,4.22,CLA,ebook,352.0,2020.0,2020.0,2021/03/03,2021/03/02,,,read,,,,1.0,0.0,"[('the house on the borderland', 58)]",86.0,,,,,the traitor queen the bridge kingdom 2,the traitor queen the bridge kingdom 2      CLA 2020.0
40950392.0,Alexa Donne,"Donne, Alexa",,"=""1328948943""","=""9781328948946""",0.0,3.45,Houghton Mifflin Harcourt,Hardcover,393.0,2020.0,2020.0,,2021/03/02,to-read,to-read (#246),to-read,,,,0.0,0.0,"[('the caves of steel', 67)]",86.0,,,,,the stars we steal,the stars we steal     to-read Houghton Mifflin Harcourt 2020.0
45554589.0,Lori M. Lee,"Lee, Lori M.",,"=""""","=""""",0.0,3.64,Page Street Kids,Hardcover,400.0,2020.0,2020.0,,2021/03/02,to-read,to-read (#245),to-read,,,,0.0,0.0,"[('house of a thousand lanterns', 50)]",86.0,,,,,forest of souls shamanborn 1,forest of souls shamanborn 1     to-read Page Street Kids 2020.0
52870746.0,Beck Michaels,"Michaels, Beck",,"=""""","=""""",0.0,3.97,Pluma Press,ebook,407.0,2020.0,2020.0,,2021/03/02,to-read,to-read (#244),to-read,,,,0.0,0.0,"[('the book of the damned', 50)]",86.0,,,,,divine blood guardians of the maiden 1,divine blood guardians of the maiden 1     to-read Pluma Press 2020.0
53921926.0,Danielle L. Jensen,"Jensen, Danielle L.",,"=""""","=""""",5.0,4.04,CLA,Kindle Edition,356.0,2020.0,2018.0,2021/02/28,2021/02/21,tbr-2021,tbr-2021 (#7),read,4.5!!<br/>Loved the book to it’s fullest.,,,1.0,0.0,"[('the murders in the rue morgue', 56)]",86.0,,,,,the bridge kingdom the bridge kingdom 1,the bridge kingdom the bridge kingdom 1    4.5!!<br/>Loved the book to it’s fullest. tbr-2021 CLA 2020.0
54319549.0,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457106""","=""9781952457104""",3.0,4.33,Blue Box Press,Kindle Edition,637.0,2020.0,2020.0,2021/02/25,2021/02/22,,,read,3.5,,,1.0,0.0,"[('midnight in the garden of good and evil', 49)]",86.0,,,,,a kingdom of flesh and fire blood and ash 2,a kingdom of flesh and fire blood and ash 2    3.5  Blue Box Press 2020.0
55240343.0,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457254""","=""9781952457258""",0.0,4.16,Blue Box Press,Paperback,645.0,2021.0,2021.0,,2021/02/25,to-read,to-read (#243),to-read,,,,0.0,0.0,"[('the confidential agent', 50)]",86.0,,,,,the ​crown of gilded bones blood and ash 3,the ​crown of gilded bones blood and ash 3     to-read Blue Box Press 2021.0
52831200.0,Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""1952457017""","=""9781952457012""",4.0,4.22,Blue Box Press,ebook,622.0,2020.0,2020.0,2021/02/21,2021/02/21,,,read,It was a really good read even though the main twist was quite obvious from the beginning.,,,1.0,0.0,"[('harry potter and the halfblood prince', 48)]",86.0,,,,,from blood and ash blood and ash 1,from blood and ash blood and ash 1    It was a really good read even though the main twist was quite obvious from the beginning.  Blue Box Press 2020.0
12432220.0,Jennifer A. Nielsen,"Nielsen, Jennifer A.",,"=""0545284139""","=""9780545284134""",0.0,4.24,"Scholastic, Inc.",Hardcover,342.0,2012.0,2012.0,,2021/02/20,to-read,to-read (#242),to-read,,,,0.0,0.0,"[('the austere academy', 58)]",86.0,,,,,the false prince ascendance 1,"the false prince ascendance 1     to-read Scholastic, Inc. 2012.0"
37781.0,Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0.0,3.74,Anchor Books,Paperback,215.0,1994.0,1958.0,,2021/02/20,to-read,to-read (#241),to-read,,,,0.0,0.0,"[('the murder at the vicarage', 49)]",86.0,,,,,things fall apart the african trilogy 1,things fall apart the african trilogy 1     to-read Anchor Books 1994.0
27362503.0,Colleen Hoover,"Hoover, Colleen",,"=""1668021048""","=""9781668021040""",5.0,4.1,Atria Books,Kindle Edition,386.0,2023.0,2016.0,2021/02/18,2020/07/31,,,read,,,,1.0,0.0,"[('the house without a key', 50)]",86.0,,,,,it ends with us it ends with us 1,it ends with us it ends with us 1      Atria Books 2023.0
50892338.0,Tracy Deonn,"Deonn, Tracy",,"=""1534441603""","=""9781534441606""",5.0,4.31,Margaret K. McElderry Books,Hardcover,502.0,2020.0,2020.0,2021/02/14,2021/02/06,,,read,,,,1.0,0.0,"[('and then there were none', 49)]",86.0,,,,,legendborn the legendborn cycle 1,legendborn the legendborn cycle 1      Margaret K. McElderry Books 2020.0
28257707.0,Mark Manson,"Manson, Mark",,"=""""","=""9798804636129""",4.0,3.87,Harper,Paperback,212.0,2016.0,2016.0,2021/02/12,2021/01/23,,,read,,,,1.0,0.0,"[('the case of the missing marquess enola holmes 1', 44)]",86.0,,,,,the subtle art of not giving a fck a counterintuitive approach to living a good life,the subtle art of not giving a fck a counterintuitive approach to living a good life      Harper 2016.0
25985840.0,Robin Hobb,"Hobb, Robin",,"=""0008117454""","=""9780008117450""",0.0,4.23,Harper Voyager,Paperback,880.0,2015.0,1998.0,,2020/09/27,"to-read, tbr-2021","to-read (#231), tbr-2021 (#6)",to-read,,,,0.0,0.0,"[('the good girls guide to murder', 48)]",90.0,,,,,ship of magic liveship traders 1,"ship of magic liveship traders 1     to-read, tbr-2021 Harper Voyager 2015.0"
28372019.0,Jenny Colgan,"Colgan, Jenny",Helen Lloyd,"=""0062467263""","=""9780062467263""",0.0,3.84,William Morrow Paperbacks,Kindle Edition,348.0,2016.0,2016.0,,2020/05/10,"to-read, tbr-2021","to-read (#197), tbr-2021 (#5)",to-read,,,,0.0,0.0,"[('the house on the borderland', 58)]",86.0,,,,,the bookshop on the corner kirrinfief 1,"the bookshop on the corner kirrinfief 1     to-read, tbr-2021 William Morrow Paperbacks 2016.0"
25893693.0,Martha Hall Kelly,"Kelly, Martha Hall",,"=""1101883073""","=""9781101883075""",0.0,4.29,Ballantine Books,Hardcover,487.0,2016.0,2016.0,,2020/05/10,"to-read, tbr-2021","to-read (#196), tbr-2021 (#3)",to-read,,,,0.0,0.0,"[('black friday', 49)]",86.0,,,,,lilac girls woolseyferriday 1,"lilac girls woolseyferriday 1     to-read, tbr-2021 Ballantine Books 2016.0"
50206920.0,Uzma Jalaluddin,"Jalaluddin, Uzma",,"=""1984802798""","=""9781984802798""",0.0,3.86,Berkley,Paperback,351.0,2019.0,2018.0,,2020/05/10,"to-read, tbr-2021","to-read (#195), tbr-2021 (#2)",to-read,,,,0.0,0.0,"[('trents last case', 53)]",86.0,,,,,ayesha at last,"ayesha at last     to-read, tbr-2021 Berkley 2019.0"
4667024.0,Kathryn Stockett,"Stockett, Kathryn",,"=""0399155341""","=""9780399155345""",0.0,4.47,G.P. Putnam's Sons,Hardcover,464.0,2009.0,2009.0,,2020/04/27,"to-read, tbr-2021","to-read (#193), tbr-2021 (#1)",to-read,,,,0.0,0.0,"[('the hollow', 67)]",86.0,,,,,the help,"the help     to-read, tbr-2021 G.P. Putnam's Sons 2009.0"
49021976.0,Brandon Sanderson,"Sanderson, Brandon",,"=""0765326388""","=""9780765326386""",0.0,4.59,Tor Books,Hardcover,1232.0,2020.0,2020.0,,2021/01/10,to-read,to-read (#238),to-read,,,,0.0,0.0,"[('harry potter and the goblet of fire', 47)]",86.0,,,,,rhythm of war the stormlight archive 4,rhythm of war the stormlight archive 4     to-read Tor Books 2020.0
51791252.0,Brit Bennett,"Bennett, Brit",,"=""0525536299""","=""9780525536291""",0.0,4.13,Riverhead Books,Hardcover,343.0,2020.0,2020.0,,2021/01/10,to-read,to-read (#237),to-read,,,,0.0,0.0,"[('the nine tailors', 59)]",86.0,,,,,the vanishing half,the vanishing half     to-read Riverhead Books 2020.0
49127718.0,Fredrik Backman,"Backman, Fredrik",Neil   Smith,"=""198216963X""","=""9781982169633""",0.0,4.17,Atria Publishing,Hardcover,336.0,2019.0,2019.0,,2021/01/10,to-read,to-read (#236),to-read,,,,0.0,0.0,"[('without remorse', 48)]",53.0,,,,,anxious people,anxious people     to-read Atria Publishing 2019.0
31520883.0,Sabaa Tahir,"Tahir, Sabaa",,"=""000828881X""","=""9780008288815""",0.0,4.29,Razorbill,Paperback,516.0,2021.0,2020.0,,2020/12/05,to-read,to-read (#234),to-read,,,,0.0,0.0,"[('frankenstein or the modern prometheus', 48)]",86.0,,,,,a ​sky beyond the storm an ember in the ashes 4,a ​sky beyond the storm an ember in the ashes 4     to-read Razorbill 2021.0
